mode,workload,sched,order,hotmul,pf_scatter,pf_probe,firsttouch,tchunks,threads,P,NR,NS,rep,hist_r_ms,scatter_r_ms,hist_s_ms,scatter_s_ms,join_ms,total_ms,join_count,checksum1,checksum2
loop,skew,dynamic4,lpt,8,12,8,par,0,32,128,10000000,20000000,4,2.439,4.820,4.253,9.809,72.966,94.288,11653426,14549371682504228917,903274091094300703
loop,uniform,dynamic16,lpt,8,12,8,par,0,32,128,10000000,20000000,0,3.303,6.138,5.799,15.801,84.786,115.828,40006682,9024839626095127350,17897240367829630669
loop,uniform,dynamic16,lpt,8,12,8,par,0,32,128,10000000,20000000,1,2.465,6.165,4.212,15.828,81.168,109.837,40006682,9024839626095127350,17897240367829630669
loop,uniform,dynamic16,lpt,8,12,8,par,0,32,128,10000000,20000000,2,2.524,6.133,4.222,15.838,83.930,112.647,40006682,9024839626095127350,17897240367829630669
loop,uniform,dynamic16,lpt,8,12,8,par,0,32,128,10000000,20000000,3,2.534,6.171,4.269,15.836,82.666,111.477,40006682,9024839626095127350,17897240367829630669
loop,uniform,dynamic16,lpt,8,12,8,par,0,32,128,10000000,20000000,4,2.536,6.133,4.253,15.829,85.440,114.191,40006682,9024839626095127350,17897240367829630669
loop,skew,dynamic16,lpt,8,12,8,par,0,32,128,10000000,20000000,0,3.302,4.894,5.779,9.967,144.504,168.446,11653426,14549371682504228917,903274091094300703
loop,skew,dynamic16,lpt,8,12,8,par,0,32,128,10000000,20000000,1,2.444,4.864,4.271,9.761,137.159,158.498,11653426,14549371682504228917,903274091094300703
loop,skew,dynamic16,lpt,8,12,8,par,0,32,128,10000000,20000000,2,2.463,4.816,4.247,9.824,140.092,161.443,11653426,14549371682504228917,903274091094300703
loop,skew,dynamic16,lpt,8,12,8,par,0,32,128,10000000,20000000,3,2.509,5.054,4.266,9.960,131.168,152.956,11653426,14549371682504228917,903274091094300703
loop,skew,dynamic16,lpt,8,12,8,par,0,32,128,10000000,20000000,4,2.469,4.890,4.271,9.927,141.433,162.991,11653426,14549371682504228917,903274091094300703
loop,uniform,guided1,lpt,8,12,8,par,0,32,128,10000000,20000000,0,3.248,5.975,5.780,15.791,52.396,83.191,40006682,9024839626095127350,17897240367829630669
loop,uniform,guided1,lpt,8,12,8,par,0,32,128,10000000,20000000,1,2.534,5.984,4.224,15.841,46.263,74.845,40006682,9024839626095127350,17897240367829630669
loop,uniform,guided1,lpt,8,12,8,par,0,32,128,10000000,20000000,2,2.515,5.972,4.203,15.783,46.600,75.072,40006682,9024839626095127350,17897240367829630669
loop,uniform,guided1,lpt,8,12,8,par,0,32,128,10000000,20000000,3,2.443,5.966,4.236,15.813,46.558,75.016,40006682,9024839626095127350,17897240367829630669
loop,uniform,guided1,lpt,8,12,8,par,0,32,128,10000000,20000000,4,2.497,5.966,4.221,15.802,46.250,74.736,40006682,9024839626095127350,17897240367829630669
loop,skew,guided1,lpt,8,12,8,par,0,32,128,10000000,20000000,0,3.299,4.893,5.775,9.796,76.112,99.874,11653426,14549371682504228917,903274091094300703
